Tile	Base	Mean	sample
1107	20-21	-0.0589661315878	jurkat100-1-5
1107	22-23	0.00047878115106	jurkat100-1-5
1107	24-25	-0.0261475982276	jurkat100-1-5
1107	26-27	-0.0242611782775	jurkat100-1-5
1107	28-29	-0.0634239217828	jurkat100-1-5
1107	30-31	-0.0684125840146	jurkat100-1-5
1107	32-33	-0.0425234991018	jurkat100-1-5
1107	34-35	0.000750428828546	jurkat100-1-5
1107	36-37	-0.0603162319631	jurkat100-1-5
1107	38-39	-0.100385729019	jurkat100-1-5
1107	40-41	-0.0646144029916	jurkat100-1-5
1107	42-43	-0.0261580455821	jurkat100-1-5
1107	44-45	0.0212637890841	jurkat100-1-5
1107	46-47	0.0620601098532	jurkat100-1-5
1107	48-49	0.0557215860577	jurkat100-1-5
1107	50-51	-0.0594634606521	jurkat100-1-5
1107	52-53	-0.0590507013287	jurkat100-1-5
1107	54-55	-0.133079587419	jurkat100-1-5
1107	56-57	-0.12500781177	jurkat100-1-5
1107	58-59	-0.0787611516306	jurkat100-1-5
1107	60-61	-0.120947531057	jurkat100-1-5
1107	62-63	0.0131426387633	jurkat100-1-5
1107	64-65	0.0169054333156	jurkat100-1-5
1107	66-67	0.00486342974916	jurkat100-1-5
1107	68-69	-0.210242304864	jurkat100-1-5
1107	70-71	0.028931501138	jurkat100-1-5
1107	72-73	-0.0111509593122	jurkat100-1-5
1107	74-75	-0.123547490691	jurkat100-1-5
1107	76-77	-0.155737816293	jurkat100-1-5
1107	78-79	-0.00694621929499	jurkat100-1-5
1107	80-81	-0.0691433580951	jurkat100-1-5
1107	82-83	-0.113122324836	jurkat100-1-5
1107	84-85	-0.184097096847	jurkat100-1-5
1107	86-87	-0.217889507907	jurkat100-1-5
1107	88-89	-0.24992689522	jurkat100-1-5
1107	90-91	-0.0402589677676	jurkat100-1-5
1107	92-93	-0.0368835275565	jurkat100-1-5
1107	94-95	-0.063458278574	jurkat100-1-5
1107	96-97	-0.172080906898	jurkat100-1-5
1107	98-99	-0.0458266574546	jurkat100-1-5
1107	100	-0.0896509344021	jurkat100-1-5
1108	1	0.0354963376984	jurkat100-1-5
1108	2	0.0851890301921	jurkat100-1-5
1108	3	0.0347760085242	jurkat100-1-5
1108	4	0.11127625008	jurkat100-1-5
1108	5	0.0398683745406	jurkat100-1-5
1108	6	-0.0674270470335	jurkat100-1-5
1108	7	-0.0798218827449	jurkat100-1-5
1108	8	0.0167066339848	jurkat100-1-5
1108	9	-0.0913473291441	jurkat100-1-5
1108	10-11	0.0221200238502	jurkat100-1-5
1108	12-13	-0.0652263926235	jurkat100-1-5
1108	14-15	-0.0808671539647	jurkat100-1-5
1108	16-17	0.0029675651481	jurkat100-1-5
1108	18-19	0.0208791852929	jurkat100-1-5
1108	20-21	-0.0352928568415	jurkat100-1-5
1108	22-23	0.044189183767	jurkat100-1-5
1108	24-25	0.0796753461146	jurkat100-1-5
1108	26-27	0.0391286984171	jurkat100-1-5
1108	28-29	0.0153961613291	jurkat100-1-5
1108	30-31	-0.000645706161869	jurkat100-1-5
1108	32-33	0.0322857522096	jurkat100-1-5
1108	34-35	0.0510603954475	jurkat100-1-5
1108	36-37	-0.177464879691	jurkat100-1-5
1108	38-39	-0.0211994765497	jurkat100-1-5
1108	40-41	0.0594318535654	jurkat100-1-5
1108	42-43	-0.130150143136	jurkat100-1-5
1108	44-45	-0.0476271435408	jurkat100-1-5
1108	46-47	0.0327239834141	jurkat100-1-5
1108	48-49	-0.0198114884024	jurkat100-1-5
1108	50-51	0.0159163336118	jurkat100-1-5
1108	52-53	-0.0399928636013	jurkat100-1-5
1108	54-55	0.0117446512889	jurkat100-1-5
1108	56-57	-0.108938937868	jurkat100-1-5
1108	58-59	-0.0551645169825	jurkat100-1-5
1108	60-61	-0.0739841820548	jurkat100-1-5
1108	62-63	-0.124332666094	jurkat100-1-5
1108	64-65	0.0661353911958	jurkat100-1-5
1108	66-67	0.0978437253157	jurkat100-1-5
1108	68-69	0.0185822709429	jurkat100-1-5
1108	70-71	-0.0470064498	jurkat100-1-5
1108	72-73	-0.00375557691686	jurkat100-1-5
1108	74-75	-0.0445129793857	jurkat100-1-5
1108	76-77	0.0523993320828	jurkat100-1-5
1108	78-79	0.064603081338	jurkat100-1-5
1108	80-81	-0.0273748783205	jurkat100-1-5
1108	82-83	0.0224732623729	jurkat100-1-5
1108	84-85	0.0275156076406	jurkat100-1-5
1108	86-87	0.036424050512	jurkat100-1-5
1108	88-89	0.023608017789	jurkat100-1-5
1108	90-91	0.058902623489	jurkat100-1-5
1108	92-93	-0.165800829945	jurkat100-1-5
1108	94-95	-0.282233010569	jurkat100-1-5
1108	96-97	-0.0702951815995	jurkat100-1-5
1108	98-99	-0.135985916584	jurkat100-1-5
1108	100	0.0303659932322	jurkat100-1-5
1109	1	0.0280070673121	jurkat100-1-5
1109	2	0.0941589872736	jurkat100-1-5
1109	3	0.197994892644	jurkat100-1-5
1109	4	0.13653376081	jurkat100-1-5
1109	5	0.0837954131672	jurkat100-1-5
1109	6	0.100920592451	jurkat100-1-5
1109	7	0.107817602234	jurkat100-1-5
1109	8	0.06988259965	jurkat100-1-5
1109	9	0.126292155834	jurkat100-1-5
1109	10-11	0.132441912262	jurkat100-1-5
1109	12-13	0.119516096647	jurkat100-1-5
1109	14-15	0.128896794533	jurkat100-1-5
1109	16-17	0.0429568355344	jurkat100-1-5
1109	18-19	0.109763305465	jurkat100-1-5
1109	20-21	0.127303709682	jurkat100-1-5
1109	22-23	0.190240685913	jurkat100-1-5
1109	24-25	0.121392084312	jurkat100-1-5
1109	26-27	0.14732612331	jurkat100-1-5
1109	28-29	0.195782427424	jurkat100-1-5
1109	30-31	0.13476201916	jurkat100-1-5
1109	32-33	0.166920945343	jurkat100-1-5
1109	34-35	0.133528206606	jurkat100-1-5
1109	36-37	0.176032974386	jurkat100-1-5
1109	38-39	0.160646017013	jurkat100-1-5
1109	40-41	0.172607819231	jurkat100-1-5
1109	42-43	0.170429256005	jurkat100-1-5
1109	44-45	0.187136804957	jurkat100-1-5
1109	46-47	0.120234713028	jurkat100-1-5
1109	48-49	0.152785078121	jurkat100-1-5
1109	50-51	0.180615904427	jurkat100-1-5
1109	52-53	0.00868739390938	jurkat100-1-5
1109	54-55	0.106444222104	jurkat100-1-5
1109	56-57	0.144515997754	jurkat100-1-5
1109	58-59	0.141080118211	jurkat100-1-5
1109	60-61	0.17444929434	jurkat100-1-5
1109	62-63	0.215602956224	jurkat100-1-5
1109	64-65	0.184207020617	jurkat100-1-5
1109	66-67	0.0937920011777	jurkat100-1-5
1109	68-69	0.15289261577	jurkat100-1-5
1109	70-71	0.117939437646	jurkat100-1-5
1109	72-73	0.06857126291	jurkat100-1-5
1109	74-75	0.113856428984	jurkat100-1-5
1109	76-77	0.084548232252	jurkat100-1-5
1109	78-79	-0.0390513015042	jurkat100-1-5
1109	80-81	0.159936963814	jurkat100-1-5
1109	82-83	0.130368750979	jurkat100-1-5
1109	84-85	0.160479227871	jurkat100-1-5
1109	86-87	0.171483314392	jurkat100-1-5
1109	88-89	0.165868691307	jurkat100-1-5
1109	90-91	0.23135211569	jurkat100-1-5
1109	92-93	0.208353541372	jurkat100-1-5
1109	94-95	0.198129182661	jurkat100-1-5
1109	96-97	0.207641442188	jurkat100-1-5
1109	98-99	0.195320949346	jurkat100-1-5
1109	100	0.254090772807	jurkat100-1-5
1110	1	-0.0200010627692	jurkat100-1-5
1110	2	0.0755411010947	jurkat100-1-5
1110	3	-0.0494034813394	jurkat100-1-5
1110	4	-0.0702548570762	jurkat100-1-5
1110	5	-0.0282777575645	jurkat100-1-5
1110	6	-0.000502171776148	jurkat100-1-5
1110	7	-0.0614506904493	jurkat100-1-5
1110	8	-0.0121499206752	jurkat100-1-5
1110	9	-0.0567159742469	jurkat100-1-5
1110	10-11	0.0848402862459	jurkat100-1-5
1110	12-13	0.0614266657525	jurkat100-1-5
1110	14-15	0.0465797213624	jurkat100-1-5
1110	16-17	0.0991153721197	jurkat100-1-5
1110	18-19	0.0527714355458	jurkat100-1-5
1110	20-21	0.0160435470804	jurkat100-1-5
1110	22-23	0.0688585720918	jurkat100-1-5
1110	24-25	0.0293595639869	jurkat100-1-5
1110	26-27	-0.0173893238446	jurkat100-1-5
1110	28-29	0.0479775493747	jurkat100-1-5
1110	30-31	0.024599417534	jurkat100-1-5
1110	32-33	-0.00966442051105	jurkat100-1-5
1110	34-35	-0.0121221998977	jurkat100-1-5
1110	36-37	0.0372931369877	jurkat100-1-5
1110	38-39	0.0491013015654	jurkat100-1-5
1110	40-41	0.0834208273607	jurkat100-1-5
1110	42-43	0.0477869795825	jurkat100-1-5
1110	44-45	0.0432343659327	jurkat100-1-5
1110	46-47	-0.0430986203055	jurkat100-1-5
1110	48-49	-0.0233531332609	jurkat100-1-5
1110	50-51	-0.147636128093	jurkat100-1-5
1110	52-53	0.0260247922834	jurkat100-1-5
1110	54-55	-0.0827021193591	jurkat100-1-5
1110	56-57	0.0778086806811	jurkat100-1-5
1110	58-59	0.0254297117066	jurkat100-1-5
1110	60-61	0.0611566114132	jurkat100-1-5
1110	62-63	0.0704403545976	jurkat100-1-5
1110	64-65	0.0107110856578	jurkat100-1-5
1110	66-67	-0.0680169419117	jurkat100-1-5
1110	68-69	0.00139560233093	jurkat100-1-5
1110	70-71	0.0547251519316	jurkat100-1-5
1110	72-73	0.0279079976039	jurkat100-1-5
1110	74-75	-0.0695593615749	jurkat100-1-5
1110	76-77	-0.106660655549	jurkat100-1-5
1110	78-79	-0.0542590089527	jurkat100-1-5
1110	80-81	0.0224515052881	jurkat100-1-5
1110	82-83	-0.0631487658721	jurkat100-1-5
1110	84-85	-0.0519798298258	jurkat100-1-5
1110	86-87	0.101818411394	jurkat100-1-5
1110	88-89	0.00155358254732	jurkat100-1-5
1110	90-91	-0.16933655484	jurkat100-1-5
1110	92-93	-0.192833268872	jurkat100-1-5
1110	94-95	-0.116303807029	jurkat100-1-5
1110	96-97	-0.157071604527	jurkat100-1-5
1110	98-99	-0.167042124665	jurkat100-1-5
1110	100	0.0228877652883	jurkat100-1-5
1111	1	0.0622378365429	jurkat100-1-5
1111	2	0.0833897565044	jurkat100-1-5
1111	3	-0.0158512612018	jurkat100-1-5
1111	4	0.133841453118	jurkat100-1-5
1111	5	-0.0112045868328	jurkat100-1-5
1111	6	-0.201002484472	jurkat100-1-5
1111	7	-0.166797782382	jurkat100-1-5
1111	8	-0.0793481695808	jurkat100-1-5
1111	9	0.0062921558344	jurkat100-1-5
1111	10-11	-0.0140965492763	jurkat100-1-5
1111	12-13	0.0737468658776	jurkat100-1-5
1111	14-15	-0.0845647439284	jurkat100-1-5
1111	16-17	-0.0064662413887	jurkat100-1-5
1111	18-19	0.0109171516184	jurkat100-1-5
1111	20-21	-0.0292347518564	jurkat100-1-5
1111	22-23	-0.0582208525486	jurkat100-1-5
1111	24-25	-0.107069454149	jurkat100-1-5
1111	26-27	-0.0265200305363	jurkat100-1-5
1111	28-29	0.0107824274235	jurkat100-1-5
1111	30-31	-0.0383149039169	jurkat100-1-5
1111	32-33	-0.00961751619586	jurkat100-1-5
1111	34-35	-0.0676256395475	jurkat100-1-5
1111	36-37	-0.103967025614	jurkat100-1-5
1111	38-39	0.00910755547409	jurkat100-1-5
1111	40-41	-8.44884616598e-05	jurkat100-1-5
1111	42-43	0.00619848677445	jurkat100-1-5
1111	44-45	-0.0301708873506	jurkat100-1-5
1111	46-47	-0.0905345177414	jurkat100-1-5
1111	48-49	-0.0156764603403	jurkat100-1-5
1111	50-51	0.00946205827339	jurkat100-1-5
1111	52-53	-0.00227414455215	jurkat100-1-5
1111	54-55	-0.00624808558798	jurkat100-1-5
1111	56-57	-0.00394554070729	jurkat100-1-5
1111	58-59	0.0564647335953	jurkat100-1-5
1111	60-61	-0.112858397968	jurkat100-1-5
1111	62-63	-0.0905508899302	jurkat100-1-5
1111	64-65	-0.0111775947675	jurkat100-1-5
1111	66-67	-0.01601569113	jurkat100-1-5
1111	68-69	0.0546233850012	jurkat100-1-5
1111	70-71	-0.0110513196588	jurkat100-1-5
1111	72-73	0.101575138879	jurkat100-1-5
1111	74-75	-0.00635733657887	jurkat100-1-5
1111	76-77	-0.0492567637594	jurkat100-1-5
1111	78-79	-0.0381856028461	jurkat100-1-5
1111	80-81	-0.0381964098189	jurkat100-1-5
1111	82-83	-0.0331047523491	jurkat100-1-5
1111	84-85	-0.055414522625	jurkat100-1-5
1111	86-87	-0.0441920608163	jurkat100-1-5
1111	88-89	-0.0472965747996	jurkat100-1-5
1111	90-91	0.088777635699	jurkat100-1-5
1111	92-93	0.105247136778	jurkat100-1-5
1111	94-95	-0.102479585842	jurkat100-1-5
1111	96-97	-0.15519155809	jurkat100-1-5
1111	98-99	-0.105173767388	jurkat100-1-5
1111	100	-0.17938421902	jurkat100-1-5
1112	1	-0.116886925621	jurkat100-1-5
1112	2	-0.0634028501822	jurkat100-1-5
1112	3	-0.0724291356242	jurkat100-1-5
1112	4	0.0229825240608	jurkat100-1-5
1112	5	-0.0539607705784	jurkat100-1-5
1112	6	-0.211711916382	jurkat100-1-5
1112	7	-0.0890728571303	jurkat100-1-5
1112	8	-0.155877117665	jurkat100-1-5
1112	9	-0.164202543812	jurkat100-1-5
1112	10-11	-0.268459147809	jurkat100-1-5
1112	12-13	-0.123575776145	jurkat100-1-5
1112	14-15	-0.203700378612	jurkat100-1-5
1112	16-17	-0.141468959519	jurkat100-1-5
1112	18-19	-0.182498178634	jurkat100-1-5
1112	20-21	-0.154092050035	jurkat100-1-5
1112	22-23	-0.115519031402	jurkat100-1-5
1112	24-25	-0.00482699696003	jurkat100-1-5
1112	26-27	-0.0707304137927	jurkat100-1-5
1112	28-29	-0.170047961269	jurkat100-1-5
1112	30-31	-0.114531267059	jurkat100-1-5
1112	32-33	-0.0764359451168	jurkat100-1-5
1112	34-35	0.00644340095261	jurkat100-1-5
1112	36-37	-0.158295647522	jurkat100-1-5
1112	38-39	-0.0738769511853	jurkat100-1-5
1112	40-41	-0.0636819334195	jurkat100-1-5
1112	42-43	-0.0443587298605	jurkat100-1-5
1112	44-45	-0.06445330105	jurkat100-1-5
1112	46-47	-0.0295532728379	jurkat100-1-5
1112	48-49	0.0257002724675	jurkat100-1-5
1112	50-51	-0.0936773817919	jurkat100-1-5
1112	52-53	-0.220904804672	jurkat100-1-5
1112	54-55	-0.112465068423	jurkat100-1-5
1112	56-57	-0.112192187299	jurkat100-1-5
1112	58-59	-0.0344536896185	jurkat100-1-5
1112	60-61	-0.0157464351973	jurkat100-1-5
1112	62-63	-0.0598139222715	jurkat100-1-5
1112	64-65	-0.0672215508114	jurkat100-1-5
1112	66-67	-0.0790651416794	jurkat100-1-5
1112	68-69	-0.0163930985153	jurkat100-1-5
1112	70-71	-0.157774848068	jurkat100-1-5
1112	72-73	-0.106785879947	jurkat100-1-5
1112	74-75	-0.0852568233553	jurkat100-1-5
1112	76-77	-0.0396501954506	jurkat100-1-5
1112	78-79	-0.10012269983	jurkat100-1-5
1112	80-81	-0.0845395362046	jurkat100-1-5
1112	82-83	-0.112948270531	jurkat100-1-5
1112	84-85	-0.238874758327	jurkat100-1-5
1112	86-87	-0.184975966399	jurkat100-1-5
1112	88-89	-0.00608315246978	jurkat100-1-5
1112	90-91	-0.0831495974038	jurkat100-1-5
1112	92-93	-0.171267243656	jurkat100-1-5
1112	94-95	-0.0487855588541	jurkat100-1-5
1112	96-97	-0.104560399667	jurkat100-1-5
1112	98-99	-0.142781578369	jurkat100-1-5
1112	100	-0.00251003152934	jurkat100-1-5
1113	1	-0.0743398714634	jurkat100-1-5
1113	2	0.0614378988382	jurkat100-1-5
1113	3	0.0294914912838	jurkat100-1-5
1113	4	-0.0588063752445	jurkat100-1-5
1113	5	-0.0173270358124	jurkat100-1-5
1113	6	-0.210473965372	jurkat100-1-5
1113	7	0.0161169219615	jurkat100-1-5
1113	8	0.0562091302622	jurkat100-1-5
1113	9	0.0249996388276	jurkat100-1-5
1113	10-11	0.0331561979765	jurkat100-1-5
1113	12-13	0.0368290218169	jurkat100-1-5
1113	14-15	-0.0488242939023	jurkat100-1-5
1113	16-17	-0.0283526882751	jurkat100-1-5
1113	18-19	-0.00853601426336	jurkat100-1-5
1113	20-21	0.0186982675052	jurkat100-1-5
1113	22-23	-0.0173783617061	jurkat100-1-5
1113	24-25	0.0432968462168	jurkat100-1-5
1113	26-27	0.00521727977242	jurkat100-1-5
1113	28-29	0.0408844682399	jurkat100-1-5
1113	30-31	0.0551701824253	jurkat100-1-5
1113	32-33	0.04902978888	jurkat100-1-5
1113	34-35	0.0778479344975	jurkat100-1-5
1113	36-37	-0.0537969575867	jurkat100-1-5
1113	38-39	0.0206460170126	jurkat100-1-5
1113	40-41	-0.0609295957353	jurkat100-1-5
1113	42-43	0.00842245328414	jurkat100-1-5
1113	44-45	-0.0836114943626	jurkat100-1-5
1113	46-47	-0.000581613502781	jurkat100-1-5
1113	48-49	-0.064459819838	jurkat100-1-5
1113	50-51	-0.00220722482447	jurkat100-1-5
1113	52-53	0.0599969177189	jurkat100-1-5
1113	54-55	-0.0097802676916	jurkat100-1-5
1113	56-57	-0.0187152947628	jurkat100-1-5
1113	58-59	-0.000246412401566	jurkat100-1-5
1113	60-61	-0.00572299047925	jurkat100-1-5
1113	62-63	0.0292330932099	jurkat100-1-5
1113	64-65	0.0836590754117	jurkat100-1-5
1113	66-67	0.0574563847394	jurkat100-1-5
1113	68-69	-0.0711707227411	jurkat100-1-5
1113	70-71	0.00306919543139	jurkat100-1-5
1113	72-73	-0.106835311484	jurkat100-1-5
1113	74-75	-0.026447999383	jurkat100-1-5
1113	76-77	0.0196262072357	jurkat100-1-5
1113	78-79	-0.0566359861663	jurkat100-1-5
1113	80-81	0.0921722412266	jurkat100-1-5
1113	82-83	0.0342947741944	jurkat100-1-5
1113	84-85	0.128975017796	jurkat100-1-5
1113	86-87	-0.0128323699235	jurkat100-1-5
1113	88-89	-0.0400946436038	jurkat100-1-5
1113	90-91	-0.107046778432	jurkat100-1-5
1113	92-93	-0.121427724062	jurkat100-1-5
1113	94-95	-0.141126502065	jurkat100-1-5
1113	96-97	-0.0503185526652	jurkat100-1-5
1113	98-99	-0.0813516782738	jurkat100-1-5
1113	100	0.0268071381886	jurkat100-1-5
1114	1	0.163510664434	jurkat100-1-5
1114	2	0.130346037633	jurkat100-1-5
1114	3	-0.0177605030391	jurkat100-1-5
1114	4	0.0793035449826	jurkat100-1-5
1114	5	0.159299010289	jurkat100-1-5
1114	6	0.0528990097177	jurkat100-1-5
1114	7	0.09515573173	jurkat100-1-5
1114	8	0.0384437507291	jurkat100-1-5
1114	9	0.0440619400071	jurkat100-1-5
1114	10-11	0.0531973079456	jurkat100-1-5
1114	12-13	0.0818542261432	jurkat100-1-5
1114	14-15	-0.00509601122229	jurkat100-1-5
1114	16-17	0.0152410081962	jurkat100-1-5
1114	18-19	0.00954747812641	jurkat100-1-5
1114	20-21	-0.00906319679275	jurkat100-1-5
1114	22-23	0.00685939094894	jurkat100-1-5
1114	24-25	0.0601690627293	jurkat100-1-5
1114	26-27	-0.0338249558269	jurkat100-1-5
1114	28-29	-0.0523470689794	jurkat100-1-5
1114	30-31	0.11749583211	jurkat100-1-5
1114	32-33	-0.032431572643	jurkat100-1-5
1114	34-35	-0.0128386998685	jurkat100-1-5
1114	36-37	-0.0329238601463	jurkat100-1-5
1114	38-39	0.00625752780392	jurkat100-1-5
1114	40-41	0.0793704091587	jurkat100-1-5
1114	42-43	0.0110407667966	jurkat100-1-5
1114	44-45	0.0838993948852	jurkat100-1-5
1114	46-47	-0.046096222224	jurkat100-1-5
1114	48-49	-0.00077607295794	jurkat100-1-5
1114	50-51	0.0340331706143	jurkat100-1-5
1114	52-53	-0.0321579298316	jurkat100-1-5
1114	54-55	0.0100773156295	jurkat100-1-5
1114	56-57	-0.0573904770659	jurkat100-1-5
1114	58-59	-0.0485408204175	jurkat100-1-5
1114	60-61	0.0695214965061	jurkat100-1-5
1114	62-63	0.0526246168734	jurkat100-1-5
1114	64-65	0.032907381628	jurkat100-1-5
1114	66-67	0.0591439867373	jurkat100-1-5
1114	68-69	0.0285334099943	jurkat100-1-5
1114	70-71	0.0678762607506	jurkat100-1-5
1114	72-73	0.0183817322241	jurkat100-1-5
1114	74-75	0.0479901853197	jurkat100-1-5
1114	76-77	-0.0104386696581	jurkat100-1-5
1114	78-79	0.0626738511479	jurkat100-1-5
1114	80-81	-0.0497021886913	jurkat100-1-5
1114	82-83	-0.0383210158127	jurkat100-1-5
1114	84-85	-0.0418243774563	jurkat100-1-5
1114	86-87	0.0194686623775	jurkat100-1-5
1114	88-89	-0.0136184881803	jurkat100-1-5
1114	90-91	0.0450622151146	jurkat100-1-5
1114	92-93	0.0189549429161	jurkat100-1-5
1114	94-95	0.0472991341472	jurkat100-1-5
1114	96-97	0.0882903426733	jurkat100-1-5
1114	98-99	0.143564482335	jurkat100-1-5
1114	100	0.0211333793234	jurkat100-1-5
1115	1	0.105705480011	jurkat100-1-5
1115	2	0.0784447015593	jurkat100-1-5
1115	3	-0.0167670121175	jurkat100-1-5
1115	4	-0.10846623919	jurkat100-1-5
1115	5	-0.0921569677852	jurkat100-1-5
1115	6	-0.0542381377072	jurkat100-1-5
1115	7	-0.109960175544	jurkat100-1-5
1115	8	-0.0934507336833	jurkat100-1-5
1115	9	-0.156406256864	jurkat100-1-5
1115	10-11	-0.0462088813886	jurkat100-1-5
1115	12-13	-0.174055331925	jurkat100-1-5
1115	14-15	-0.0524524118161	jurkat100-1-5
1115	16-17	-0.00533681525928	jurkat100-1-5
1115	18-19	-0.0665859008847	jurkat100-1-5
1115	20-21	-0.120870893493	jurkat100-1-5
1115	22-23	-0.0705529648807	jurkat100-1-5
1115	24-25	-0.0281317252118	jurkat100-1-5
1115	26-27	-0.154419908436	jurkat100-1-5
1115	28-29	-0.277709636069	jurkat100-1-5
1115	30-31	-0.0422221078241	jurkat100-1-5
1115	32-33	-0.0135552451336	jurkat100-1-5
1115	34-35	-0.0103606822826	jurkat100-1-5
1115	36-37	-0.0480146446616	jurkat100-1-5
1115	38-39	-0.199195252829	jurkat100-1-5
1115	40-41	-0.123741387119	jurkat100-1-5
1115	42-43	-0.194412013836	jurkat100-1-5
1115	44-45	-0.193815575995	jurkat100-1-5
1115	46-47	-0.111352588559	jurkat100-1-5
1115	48-49	-0.138722858387	jurkat100-1-5
1115	50-51	-0.0356539368426	jurkat100-1-5
1115	52-53	-0.129685621964	jurkat100-1-5
1115	54-55	-0.0101572337647	jurkat100-1-5
1115	56-57	-0.0551336837744	jurkat100-1-5
1115	58-59	-0.127337801653	jurkat100-1-5
1115	60-61	-0.101860609813	jurkat100-1-5
1115	62-63	-0.178981708313	jurkat100-1-5
1115	64-65	-0.161767420277	jurkat100-1-5
1115	66-67	-0.103420458886	jurkat100-1-5
1115	68-69	-0.0575786302359	jurkat100-1-5
1115	70-71	-0.066023042898	jurkat100-1-5
1115	72-73	-0.0613646345259	jurkat100-1-5
1115	74-75	-0.250495568608	jurkat100-1-5
1115	76-77	-0.206345674251	jurkat100-1-5
1115	78-79	-0.12618630077	jurkat100-1-5
1115	80-81	0.0604788542277	jurkat100-1-5
1115	82-83	-0.201832002255	jurkat100-1-5
1115	84-85	-0.207687531473	jurkat100-1-5
1115	86-87	-0.208386815478	jurkat100-1-5
1115	88-89	-0.0270117181859	jurkat100-1-5
1115	90-91	-0.0710453460267	jurkat100-1-5
1115	92-93	-0.085476809542	jurkat100-1-5
1115	94-95	-0.25775117545	jurkat100-1-5
1115	96-97	-0.125254276255	jurkat100-1-5
1115	98-99	-0.156241591866	jurkat100-1-5
1115	100	-0.151630848319	jurkat100-1-5
1116	1	-0.258717070619	jurkat100-1-5
1116	2	-0.281609037805	jurkat100-1-5
1116	3	-0.191628931807	jurkat100-1-5
1116	4	-0.109720157685	jurkat100-1-5
1116	5	-0.168884837617	jurkat100-1-5
1116	6	-0.106524548614	jurkat100-1-5
1116	7	-0.161649482406	jurkat100-1-5
1116	8	-0.24287602104	jurkat100-1-5
1116	9	-0.094805022849	jurkat100-1-5
1116	10-11	-0.120896645732	jurkat100-1-5
1116	12-13	-0.167113997397	jurkat100-1-5
1116	14-15	-0.0893633935547	jurkat100-1-5
1116	16-17	-0.182442850986	jurkat100-1-5
1116	18-19	-0.114468669457	jurkat100-1-5
1116	20-21	-0.126787199409	jurkat100-1-5
1116	22-23	-0.189978749824	jurkat100-1-5
1116	24-25	-0.171585972114	jurkat100-1-5
1116	26-27	-0.0894450365648	jurkat100-1-5
1116	28-29	-0.104499704238	jurkat100-1-5
1116	30-31	-0.118059297454	jurkat100-1-5
1116	32-33	-0.14627654682	jurkat100-1-5
1116	34-35	-0.10391693446	jurkat100-1-5
1116	36-37	-0.11141216668	jurkat100-1-5
1116	38-39	-0.176062446937	jurkat100-1-5
1116	40-41	-0.0402761933085	jurkat100-1-5
1116	42-43	-0.0897745057503	jurkat100-1-5
1116	44-45	-0.0749321605601	jurkat100-1-5
1116	46-47	-0.137664973493	jurkat100-1-5
1116	48-49	-0.142653793352	jurkat100-1-5
1116	50-51	-0.177142716262	jurkat100-1-5
1116	52-53	-0.348608844335	jurkat100-1-5
1116	54-55	-0.181314398585	jurkat100-1-5
1116	56-57	-0.118383688766	jurkat100-1-5
1116	58-59	-0.263857185865	jurkat100-1-5
1116	60-61	-0.176169680049	jurkat100-1-5
1116	62-63	-0.262164339374	jurkat100-1-5
1116	64-65	-0.166233230955	jurkat100-1-5
1116	66-67	-0.147597908178	jurkat100-1-5
1116	68-69	-0.208911181698	jurkat100-1-5
1116	70-71	-0.322535245898	jurkat100-1-5
1116	72-73	-0.357916078862	jurkat100-1-5
1116	74-75	-0.235999270872	jurkat100-1-5
1116	76-77	-0.297817118134	jurkat100-1-5
1116	78-79	-0.190086673352	jurkat100-1-5
1116	80-81	-0.299236350182	jurkat100-1-5
1116	82-83	-0.244049104149	jurkat100-1-5
1116	84-85	-0.284078595258	jurkat100-1-5
1116	86-87	-0.421879338525	jurkat100-1-5
